,pupil_timestamp,diameter_3d,model_confidence,diameter_3d_0,diameter_3d_1,time_duration,pp_time,st
6894,77335.806581,3.0278561737842185,1.0,3.0278561737842185,,31.74804999999469,2.7839589999930467,target_1
6895,77335.814533,3.0383293277024985,1.0,3.0383293277024985,,31.756001999994623,2.7919109999929788,target_1
6896,77335.814553,3.0483894648595395,1.0,,3.0483894648595395,31.756022000001394,2.7919309999997495,target_1
6897,77335.822527,,,,,31.763995999994222,2.7999049999925774,target_1
6898,77335.826559,3.0499012625299526,1.0,,3.0499012625299526,31.768027999991318,2.8039369999896735,target_1
6899,77335.830532,3.054996412326068,1.0,3.054996412326068,,31.77200100000482,2.807910000003176,target_1
6900,77335.835031,3.0634065956248278,1.0,,3.0634065956248278,31.776499999992666,2.812408999991021,target_1
6901,77335.838644,,,,,31.78011300000071,2.816021999999066,target_1
6902,77335.842642,3.062960588656311,1.0,,3.062960588656311,31.78411100000085,2.8200199999992037,target_1
6903,77335.85071500001,3.0570280677220225,1.0,3.0570280677220225,,31.792184000005363,2.8280930000037188,target_1
6904,77335.858597,,,,,31.80006599999615,2.835974999994505,target_1
6905,77335.8586,3.055156808977078,1.0,,3.055156808977078,31.80006900000444,2.8359780000027968,target_1
6906,77335.866953,,,,,31.808422000001883,2.8443310000002384,target_1
6907,77335.86697,3.058935793619785,1.0,,3.058935793619785,31.808439000000362,2.8443479999987176,target_1
6908,77335.874617,3.054707503223523,1.0,,3.054707503223523,31.81608599999163,2.8519949999899836,target_1
6909,77335.87462,,,,,31.81608899999992,2.851997999998275,target_1
6910,77335.882519,3.054245736107739,1.0,3.054245736107739,,31.823988000003737,2.8598970000020927,target_1
6911,77335.882534,3.052773878204444,1.0,,3.052773878204444,31.82400300000154,2.8599119999998948,target_1
6912,77335.890569,3.0419301706381927,1.0,3.0419301706381927,,31.83203799999319,2.8679469999915455,target_1
6913,77335.898457,,,,,31.83992600000056,2.875834999998915,target_1
6914,77335.898462,,,,,31.839930999994976,2.8758399999933317,target_1
6915,77335.90661600001,,,,,31.848085000005085,2.8839940000034403,target_1
6916,77335.906639,,,,,31.848107999991043,2.8840169999893988,target_1
6917,77335.914627,,,,,31.856096000003163,2.892005000001518,target_1
6918,77335.92258,,,,,31.864048999996157,2.8999579999945126,target_1
6919,77335.922598,,,,,31.86406700000225,2.8999760000006063,target_1
